N,P,K,temperature,humidity,ph,rainfall,label,soil_moisture,soil_type,sunlight_exposure,wind_speed,co2_concentration,organic_matter,irrigation_frequency,crop_density,pest_pressure,fertilizer_usage,growth_stage,urban_area_proximity,water_source_type,frost_risk,water_usage_efficiency
14,22,47,25.706684,94.709209,6.784765,106.966106,pomegranate,25.848117,3,6.334161,8.058923,423.774617,4.025994,2,17.64507,37.153879,83.785843,1,26.625925,1,58.547767,4.272587
92,48,65,30.88944,88.588246,6.423452,153.161099,jute,13.564516,3,6.665909,10.403473,404.355055,4.523127,4,18.701092,50.596362,144.842105,3,2.684766,2,35.58916,3.346655
115,24,15,21.187616,87.890338,7.974264,80.500173,cotton,17.601626,3,6.530833,3.194737,445.114527,4.971228,4,15.29838,2.909493,115.652275,1,25.284272,3,41.158696,4.281037
2,79,15,21.53577883,65.47227704,7.505283615,35.75107592,lentil,19.227672453883155,2,7.820464503866872,5.530977828947972,382.47923203170006,7.122700167611304,4,8.76288709788691,70.70320479592385,91.74046195047956,2,0.3850757628526546,3,52.84407589467291,4.9251846020066985
29,74,21,27.510628,63.449379,5.578967,114.705719,pigeonpeas,22.275046,2,11.440395,11.481795,421.024413,8.533551,6,10.736316,75.329994,116.923789,2,20.06625,2,74.587747,4.203072
16,47,18,24.86861,73.812653,6.247411,42.650859,blackgram,29.993539,2,6.225716,5.952111,387.061044,9.5065,1,12.552249,34.062316,88.074071,1,43.362789,2,57.870196,3.424238
94,58,53,20.404464,80.696411,5.633934,282.449074,rice,15.144132,3,6.002852,8.879226,430.16798,1.950853,4,17.840014,17.994343,122.452489,1,34.293237,3,87.600369,4.773712
124,35,29,28.951792,89.346009,6.554365,86.089999,cotton,14.235167,1,5.914099,15.609463,360.672482,7.78455,5,13.433458,83.213914,103.52887,1,47.348969,1,98.602156,1.143845
61,41,17,25.1420613,65.26185135,6.021902237,76.68456006,maize,29.5640657810272,1,9.571397394060488,12.421020602544797,395.6082094108026,4.875638659867684,5,13.672334019978845,34.756039188882816,102.32510768412166,1,29.04560353566869,2,4.41334308885687,4.254663478706797
99,18,64,31.618547,93.613129,6.448945,38.491749,muskmelon,12.432194,2,10.565966,7.182891,432.849099,8.703302,5,19.130194,32.238523,165.286639,2,22.118227,1,4.479396,3.471182
15,51,22,19.086411,68.906076,6.266189,32.200059,lentil,20.515616,3,5.158015,2.883128,391.169263,5.560335,2,8.216764,83.923513,124.791067,3,8.16082,1,96.089874,4.034649
117,12,41,32.577214,88.214589,5.477082,47.652982,watermelon,13.616185,3,7.138542,2.022573,407.323789,5.240714,1,18.93483,34.966519,54.994275,3,29.382168,3,74.538996,4.409529
113,11,63,33.913699,94.795428,6.51938,30.604046,muskmelon,19.431098,3,9.276605,10.265493,442.119934,3.323846,5,6.249466,36.598457,50.514871,1,8.614401,3,44.872448,2.082177
21,25,37,29.363189,77.812066,6.10362,143.888071,mango,29.802262,1,9.154668,18.15109,365.743387,5.309489,4,16.783486,73.635614,114.270973,3,15.775879,3,98.992993,2.195028
69,37,42,23.05804872,83.37011772,7.073453503,251.0549998,rice,23.61311519614218,3,10.873767569219408,2.728812124554161,428.7284296936261,5.958483178119839,5,13.478474458070083,82.07341331570409,135.92906584189868,3,42.15873477813557,3,43.42633430045652,1.7536156668614868
13,47,17,26.421539,86.867169,7.012723,58.477828,mungbean,28.464089,1,6.345815,3.732397,381.633088,3.840883,1,12.015256,36.125896,144.943696,3,2.026291,1,71.749646,1.368227
31,31,31,23.813383,94.036688,6.303699,152.434695,apple,18.282377,1,9.048801,7.517737,419.205753,3.027819,4,8.950621,12.036835,91.719356,2,29.129662,2,38.154347,1.71303
12,17,49,36.399366,85.657633,5.797383,191.967105,coconut,21.06166,1,7.875908,1.113328,354.457734,8.168907,2,18.045401,90.585047,99.558404,3,29.924609,2,0.72213,4.046711
31,59,24,19.500103,65.654966,6.800076,88.974255,pigeonpeas,23.323953,2,8.374354,15.640642,414.537153,3.406418,2,16.435883,18.539221,156.02904,2,34.799929,1,24.6746,4.881171
93,83,46,29.38254012,83.50423735,5.765308943,109.2486647,banana,13.227263136868348,3,7.789179650193862,4.871629044430499,410.3954382702209,3.759486597937904,2,9.457105336915925,29.12432246888932,108.77805833149615,2,39.50050937925871,3,53.40738552352328,3.7516214734589264
99,42,30,25.61076,87.539619,5.942952,190.620949,rice,17.441916,2,5.381412,2.134946,408.195372,3.653355,4,19.942771,23.124072,118.1826,3,48.677917,2,3.464483,4.904056
89,21,43,24.255657,80.349331,6.912153,68.745532,watermelon,12.216537,1,7.329976,9.859047,384.582353,1.913917,2,15.424451,70.955955,146.531105,3,42.90796,3,58.765732,4.516972
35,21,16,23.571255,94.918316,5.658875,164.357028,apple,21.42476,3,8.989444,2.061792,375.919631,4.133216,6,18.837737,77.194663,173.141471,1,9.414239,3,51.716387,1.822267
110,32,19,23.990868,87.794122,7.865094,63.776486,cotton,19.706329,3,9.60535,5.038423,409.659451,2.780225,3,5.531126,54.18416,100.569812,1,40.543642,2,79.382941,2.646731
29,73,25,21.606266,21.115319,6.190957,55.926444,kidneybeans,20.486206,1,9.21401,14.672875,371.579461,5.43863,5,15.187734,62.339696,66.207185,3,32.004394,3,21.227885,1.84348
21,11,51,30.721775,94.126698,7.229988,124.460034,coconut,14.414217,1,10.283999,19.058333,449.513181,2.701262,2,16.986008,49.660314,126.27735,3,18.341304,2,41.1269,4.810712
22,46,60,16.925515,15.595697,5.797884,57.523557,chickpea,25.02016,3,10.398207,13.589026,434.646273,3.248784,1,17.73215,46.76543,91.409787,1,10.717951,2,68.432245,3.862556
108,62,40,28.631013,87.080568,5.580761,169.515179,banana,26.386383,3,8.142843,3.288662,405.737377,6.372122,2,18.489348,69.177451,146.171599,1,27.268811,2,27.106312,1.891724
14,20,54,29.461104,90.197231,6.522358,,coconut,25.494232,1,8.729992,3.896028,410.010023,5.649766,5,10.457205,24.187384,56.435853,1,16.321626,3,9.398819,4.705319
107,56,67,27.977377,80.203848,5.586772,113.637189,banana,23.752421,1,5.516067,2.570829,416.513942,3.838209,6,7.824757,35.883827,126.569992,2,12.074846,1,30.53305,4.477786
39,55,13,32.141305,78.563573,6.796919,44.769566,blackgram,20.145377,2,5.202737,2.972924,424.98405,5.22654,1,16.632592,76.71492,148.173734,3,2.292275,1,99.178617,1.021223
26,27,10,28.06903173,92.91487288,6.079998496,114.1339416,orange,26.9054708327141,3,11.857353603072577,1.687044593065263,397.7173662554347,4.70365434126594,4,15.073197324958786,15.737003462095512,165.86602552643964,1,47.80287266540321,3,56.0014901012154,1.899256715514385
39,70,52,26.26559543,90.79668055,6.65149129,59.49373381,papaya,20.285976168436644,1,5.609673138826256,5.010912993994965,393.7095905892368,4.65996897605013,1,15.703495896172328,73.95022853040551,82.84986088221976,1,2.1014026676201114,1,62.829604346663125,3.210794024330161
10,17,39,32.820483,87.502621,7.314187,182.495289,coconut,26.14186,3,8.964187,16.912888,428.741666,5.126594,2,16.0164,98.085182,150.670589,3,39.080591,1,27.648782,2.631826
127,47,24,23.770169,80.887203,7.120966,61.198585,cotton,10.37619,1,11.800212,2.576588,379.056127,1.689116,3,19.296548,1.781588,53.099257,1,34.982896,1,37.346704,1.446913
96,68,40,26.556411,85.809856,6.525874,220.534805,jute,28.350044,3,7.969475,7.235985,357.611865,7.169426,1,7.947023,97.953912,123.465416,2,29.595208,1,47.07284,1.689154
14,19,29,21.241838,93.467213,7.134888,191.125466,orange,20.962789,3,6.45231,15.439415,398.572969,7.429245,2,11.766777,75.590259,145.751,3,17.3586,2,20.170198,4.065562
14,57,38,21.660208,19.083333,5.507648,44.380045,kidneybeans,20.311889,2,8.982789,6.871006,382.659628,1.030263,4,7.601884,57.975941,147.887441,3,42.367467,3,40.883346,1.5907
70,52,40,33.055155,85.942153,6.117545,194.295841,jute,26.59584,2,5.063747,2.394003,385.353628,8.660626,2,13.735522,95.564602,90.261072,2,43.37475,1,41.686616,4.568075
27,21,53,33.835379,92.920606,6.901685,152.886436,coconut,10.092843,1,9.646545,19.867042,384.437414,8.09057,1,5.614523,86.345929,151.061261,2,9.210722,3,60.539338,3.547628
49,37,48,28.469863,91.896267,7.359849,173.978373,papaya,25.066787,2,7.590981,8.67848,413.472882,9.797884,2,9.575247,85.199534,96.359301,2,41.089325,3,86.60291,2.744829
59,62,49,43.36051537,93.35191636,6.941496806,114.778071,papaya,28.77414580138868,1,8.87551048853432,1.013899193577854,359.25108074627644,8.032944307166947,1,18.824119163729915,89.61166749060816,81.9316744947925,1,27.126745352429666,3,37.01121006327831,1.1663237104469937
34,59,23,34.507814,73.231294,6.114053,47.163272,blackgram,12.884801,1,11.387368,0.067576,388.715285,4.800098,2,10.09196,32.665663,78.665862,1,15.092463,1,22.133427,2.304389
60,51,65,21.374681,74.085169,5.723601,89.468458,maize,11.903634,2,7.683881,8.254928,430.933652,3.780283,6,12.05141,60.835038,181.223183,3,42.677114,2,70.494706,2.267221
114,24,16,19.226897,94.397712,6.204502,155.578601,coffee,15.286414,2,10.858083,12.523671,406.167341,8.21491,5,5.508919,61.9101,103.819496,3,39.413106,1,7.189681,3.9124
94,53,48,21.066912,82.037665,6.111315,187.570185,rice,23.823862,2,8.481928,14.500178,374.969423,8.437513,6,12.625503,85.046985,129.877602,3,5.856701,1,16.474473,1.509999
20,37,51,32.21886,83.738951,6.19709,165.073317,pomegranate,14.850927,3,10.770986,9.073414,350.909827,7.76382,4,13.92905,12.334447,156.489861,3,21.019488,3,26.854211,4.604352
89,57,63,28.935461,75.65384,5.893112,158.014945,banana,14.153824,3,5.636503,18.107056,362.383317,7.782462,3,10.962441,80.090159,140.966805,3,5.733289,1,31.898473,2.280887
11,25,14,9.378155,83.232462,6.138902,85.496481,grapes,17.195105,2,5.586619,6.693613,400.755558,5.732968,3,19.316761,32.7278,101.302028,3,11.420713,1,59.641761,3.787537
23,24,7,13.454078,90.748324,6.451285,124.792716,orange,18.776666,3,5.746738,6.253923,447.636536,2.743574,2,18.831976,64.367905,109.271314,2,43.175256,1,81.875679,2.208906
18,80,39,18.805884,47.861356,6.409566,69.625542,pigeonpeas,13.927942,2,5.142625,7.977159,389.247409,9.457538,3,7.738341,85.002681,72.928991,2,20.085145,3,63.12243,3.69882
25,13,30,26.175474,88.938445,6.736406,178.690969,pomegranate,19.843941,3,7.465249,17.48082,403.450591,4.330008,4,7.341378,93.883841,161.363098,3,40.384297,2,31.100993,2.64445
55,41,45,25.992385,91.746454,7.376165,132.412915,papaya,22.572586,3,9.449372,8.858362,444.808685,8.839654,3,14.187352,49.542154,123.269426,2,46.296473,2,5.258108,1.69483
20,10,29,23.82465,92.772414,5.800082,164.415868,apple,26.85101,2,9.681075,7.692129,447.740632,5.708194,2,5.865854,74.965587,115.652299,2,28.696861,1,60.331198,2.495716
55,28,74,27.565935,90.039853,7.338187,126.56361,papaya,25.021117,3,11.570586,18.988046,449.114351,7.296394,1,8.073413,59.108243,58.962171,2,35.388543,3,2.162058,4.885359
32,60,83,19.69141713,19.44225438,8.829273328,91.76071648,chickpea,19.77662735497598,2,10.750109900367274,4.695382677631397,389.42411117733184,5.054603037725947,5,15.443946159831247,32.47549497326977,124.81861532958484,1,30.408181559796088,2,53.25354332039801,1.1421687978299002
88,28,71,32.597607,94.504537,6.753043,64.672538,watermelon,22.940022,1,5.049134,3.904608,410.454558,4.580262,5,10.288569,93.740856,138.034735,1,7.691385,2,86.457951,1.978971
30,33,16,30.864737,79.313102,6.685807,151.469001,mango,19.761674,1,11.841738,15.1281,420.877395,2.303755,3,13.025767,14.569614,172.564191,1,14.545818,3,58.673632,3.382626
21,7,23,12.189608,94.456617,6.572191,143.852753,orange,20.200248,2,11.800517,10.196802,425.852585,7.861733,6,15.047416,38.907026,186.997036,3,31.955619,2,33.659344,3.84227
18,62,22,23.548036,63.589011,7.072731,32.83459,lentil,29.962535,1,6.596084,18.700926,425.914606,9.928012,5,14.534284,25.958308,106.437024,2,27.508292,3,76.324743,4.637801
18,55,14,18.975388,18.910474,5.562461,43.717417,kidneybeans,27.526612,3,11.060033,1.380796,411.749942,1.151216,6,7.62336,21.697155,189.419896,1,47.155507,1,19.255244,2.824845
29,72,25,19.681972,67.688549,6.138177,42.652753,lentil,15.165935,2,8.277105,14.369764,370.436783,5.358007,6,12.807236,46.459448,172.5647,2,16.428822,3,75.324411,3.256724
26,53,11,28.570481,47.123411,5.71059,51.774152,mothbeans,28.063245,1,5.395737,19.093855,363.481428,3.799572,3,8.850713,56.012864,169.696488,2,23.068814,3,10.965153,2.138033
79,51,16,25.33797709,68.49835977,6.586244581,96.46380213,maize,26.550300867005102,1,11.9112554720343,12.725374709602653,417.6657456963728,8.410889148419427,2,9.752331183752151,72.02096613988199,128.99762556641122,3,37.18264427443312,1,72.44831092389418,2.498723847592176
18,35,21,27.80385,66.847984,7.425688,127.19625,mango,10.827937,2,9.873464,10.697813,413.126146,7.251088,6,17.573557,69.828628,82.209404,2,0.915,3,99.171695,1.082847
18,73,23,17.080577,61.26113,6.488929,55.642747,lentil,15.283193,2,10.673805,13.155882,437.67905,6.253966,4,19.388799,82.07099,102.286846,3,24.171562,1,58.64257,3.592299
40,143,201,24.97256132,82.72828653,6.476757723,66.70016285,grapes,25.79774742042684,1,8.493290316580499,18.63055699687838,350.8865050150381,4.790904205690039,4,16.19371250199152,43.61904284821132,97.978077428222,3,43.41065092752765,1,23.40627216487093,4.608156963527788
112,54,15,25.46228792,81.56641891,6.175492306,76.88582484,cotton,22.76091181290154,2,7.386374826438994,6.1537849960961495,398.1470695634857,5.700917639637359,4,19.754520311569376,44.22490937532035,82.29613921373789,2,13.960754528985644,3,15.731727941785678,3.835107660339237
95,42,54,32.106872,79.678746,6.750948,172.72618,jute,17.57314,1,8.009451,1.524045,440.192625,7.730307,5,16.812618,14.86061,199.348258,3,39.07859,3,77.816369,4.701759
80,48,43,26.125917,86.265971,6.364867,198.092409,jute,17.861014,1,8.457155,12.547989,414.572046,8.570331,2,16.325011,88.747707,72.701793,2,6.36092,3,9.225775,1.150005
54,18,70,28.673542,94.695971,7.411973,111.980748,papaya,18.031644,3,7.287425,14.565181,390.146283,2.642399,6,8.0574,84.864715,71.216906,2,1.512433,2,86.529595,4.52473
18,47,32,29.431453,75.802192,5.621099,40.807431,blackgram,28.861549,1,11.129714,19.986628,437.345512,7.729615,6,16.580745,43.22217,130.199998,1,42.38998,1,86.100034,3.53373
86,21,40,29.094843,88.753626,5.958555,65.867576,watermelon,21.702761,1,5.276677,14.1995,393.80608,6.915505,2,18.665622,17.52275,106.952034,2,46.023078,3,65.120422,3.172248
99,68,65,22.392541,58.499937,6.353106,114.131647,maize,18.297251,3,11.247574,13.788862,418.261603,4.63272,2,14.38071,26.988607,163.590691,2,48.437967,3,75.065488,2.880848
80,56,51,29.466656,83.645428,6.401592,223.633284,jute,26.970136,3,10.103182,7.959606,397.165348,1.977856,4,8.170098,48.860778,63.791348,3,2.41806,1,60.012681,1.370869
98,64,64,25.784585,79.949909,5.813232,134.910772,banana,25.505461,2,6.45009,5.133063,390.544632,5.890729,2,17.986487,88.417016,159.121519,1,27.828658,3,71.90974,3.673675
61,42,67,28.031124,77.118945,6.883564,176.001227,jute,17.990799,3,11.231573,18.312943,427.556612,3.401859,2,17.841565,43.106505,79.757828,3,14.555927,2,13.893689,3.723819
15,12,13,25.744245,92.980915,5.997865,69.32759,grapes,10.099044,3,9.485138,11.675181,426.155439,6.81666,5,6.715039,99.318179,144.161452,2,11.268717,3,81.925419,2.960526
39,52,51,19.238455,15.376421,6.563209,58.129129,chickpea,15.454621,3,10.281439,19.526818,407.493216,2.903559,4,14.979087,22.877004,88.04914,1,28.866107,2,92.072359,4.738517
101,10,43,34.66729,92.774543,5.013237,47.425893,watermelon,16.119188,3,7.49444,6.324386,350.265959,1.168658,2,18.875871,53.374498,170.356948,1,22.563288,1,2.088323,2.347146
70,56,54,29.981281,84.230733,6.187098,189.150868,jute,13.501983,1,6.257025,17.935959,368.60237,1.389784,6,10.598985,91.111974,125.222342,2,25.516054,3,43.643388,3.185394
21,62,25,16.920025,64.23305,7.438737,32.714947,lentil,11.267974,3,9.979658,14.333466,378.650036,3.796484,3,14.062308,88.133603,124.130559,3,16.747181,3,70.598719,1.947781
11,25,33,33.611393,94.977475,6.563594,148.205595,pomegranate,11.4389,2,11.636608,2.399437,369.171922,1.395078,6,13.535087,2.134136,71.364603,1,5.653364,3,15.923262,1.871068
73,56,74,20.070004,59.881891,6.119106,79.782731,maize,16.135063,3,11.047394,5.715692,351.05059,2.939371,4,19.950519,61.128262,111.156792,1,14.928731,2,57.25379,2.619329
5,15,38,18.26233221,88.16779129,5.709380472,108.0756727,pomegranate,28.76925310088035,1,8.863933726865742,6.841955039179679,390.3269297590373,8.552554423415442,6,11.923768395299891,95.70099383744692,94.0555619916651,2,20.60353807311775,3,58.77072467084334,2.113860098063629
32,18,13,13.8377282,91.74780462,6.044167236,107.9873218,orange,16.876425328309097,2,9.36382328513665,17.40035305882657,419.7294128123874,1.6394300641299675,1,7.580221373353777,34.451966058248594,157.6281074590163,3,38.807426802156506,1,68.4152749300404,2.462070566678687
26,37,20,34.326315,89.002955,6.936677,46.005517,mungbean,23.341409,2,7.876702,4.251019,390.074887,8.827157,1,8.548815,70.867444,157.915464,1,43.418574,3,99.508579,1.691924
19,59,27,34.375001,84.307338,6.629815,34.30041,mungbean,11.087034,3,6.394889,1.192866,361.867902,9.090428,4,6.992243,57.426349,98.596736,3,0.772857,1,46.246895,2.677095
16,39,10,25.357644,51.256726,4.692333,50.754201,mothbeans,12.301561,1,5.306339,4.655153,405.442895,6.137868,4,18.645703,56.637324,102.77385,2,43.522424,1,10.714458,2.465298
90,62,62,26.797551,75.096021,5.638342,192.603837,banana,21.066658,1,7.813775,16.430983,384.992392,9.23312,6,13.69898,77.689804,82.444136,1,9.024523,2,2.36488,3.179512
25,76,24,15.33042636,24.91506728,5.56503533,135.3315583,kidneybeans,24.83407740527442,1,5.968727018086067,14.397991486433137,403.14446353786127,3.203941446526437,5,7.906735945985541,37.93090275554432,58.227375897868285,3,46.49031613814027,3,6.607224692221047,3.0595804666286126
91,25,26,24.53460016,66.99765375,7.482414225,180.5059257,coffee,29.205015410113376,3,7.537815906152752,6.901906185551501,391.10751734789454,8.402343278817686,5,16.780821414763565,16.439099715152427,75.27380919682,3,48.03162081905489,2,46.47107682406776,1.9434617022858
110,19,63,24.051869,84.025346,5.019633,44.168058,watermelon,23.049298,3,6.238272,14.158901,417.367066,3.612456,6,7.84806,22.2359,195.928136,2,5.705293,3,4.502747,4.442681
116,16,65,29.240309,94.124197,6.680577,29.953956,muskmelon,13.042871,3,8.466497,1.312113,439.33381,6.542328,2,18.912929,59.782375,179.108371,2,39.538854,2,4.86292,4.675054
75,38,39,23.44676801,84.79352417,6.215109715,283.9338466,rice,13.104904061824998,3,10.10608178157582,17.37441873678496,420.6999516017301,1.835565413096777,2,11.00629674217113,99.43025731792928,141.51172728195272,1,14.240641354573762,2,78.3372724368921,3.656482896888309
36,43,22,27.82684262,87.16679147,6.389882166,58.37249772,mungbean,21.60431480630391,2,11.401596661617024,4.378503750797417,403.0980153059028,6.243353215931169,4,8.975357742971749,98.08252395892698,101.81546469652604,3,27.210340981600567,3,66.63057951671674,3.302660309180787
31,55,22,22.91350245,21.33953114,5.873171894,109.225556,kidneybeans,17.819731660719924,2,9.820474927772086,4.074698874551961,409.8125315782006,8.212299479078375,2,7.166826458341379,39.75861810136381,144.96347686198936,2,1.4951797795991206,2,76.76771874469912,2.501529534706752
122,34,25,28.45629,79.243821,7.816632,100.767242,cotton,28.38838,3,6.793694,9.457007,385.364335,6.937139,1,8.484663,31.505047,191.628533,3,30.949897,2,97.420454,4.37429
12,50,37,34.078813,77.853091,5.900269,33.965655,blackgram,14.46664,2,9.843276,14.240589,382.847954,1.599167,6,19.211806,99.846865,78.977902,1,43.604925,1,60.178461,4.310723
25,129,195,17.98667801,81.17712085,5.777271492,72.37127689,grapes,13.372461857545964,3,7.228892156071948,9.79788707305094,409.2209212871498,4.151222912077351,1,12.622412381288225,7.036277248575329,78.76704627423113,2,33.12339265627998,1,57.764446852955565,4.230184152402504
